"genres","href","id","image_height","image_url","image_width","name","popularity","type","uri","external_urls.spotify","followers.href","followers.total","genre","max_height"
"c(""dance pop"", ""girl group"", ""pop"", ""post-teen pop"", ""urban contemporary"")","https://api.spotify.com/v1/artists/6wPhSqRtPu1UhRCDX5yaDJ","6wPhSqRtPu1UhRCDX5yaDJ",640,"https://i.scdn.co/image/ab6761610000e5eb292575f7d081016e04dff9ee",640,"The Pussycat Dolls",70,"artist","spotify:artist:6wPhSqRtPu1UhRCDX5yaDJ","https://open.spotify.com/artist/6wPhSqRtPu1UhRCDX5yaDJ",NA,5306742,"Pop",640
"c(""canadian hip hop"", ""pop"")","https://api.spotify.com/v1/artists/4rTv3Ejc7hKMtmoBOK1B4T","4rTv3Ejc7hKMtmoBOK1B4T",640,"https://i.scdn.co/image/ab6761610000e5eb528642fef307039a5358e3c0",640,"Ali Gatie",71,"artist","spotify:artist:4rTv3Ejc7hKMtmoBOK1B4T","https://open.spotify.com/artist/4rTv3Ejc7hKMtmoBOK1B4T",NA,2007033,"Pop",640
"c(""emo"", ""pop punk"")","https://api.spotify.com/v1/artists/24XtlMhEMNdi822vi0MhY1","24XtlMhEMNdi822vi0MhY1",640,"https://i.scdn.co/image/ab6761610000e5ebaf5a3cb16e57a2a815a6207d",640,"Taking Back Sunday",63,"artist","spotify:artist:24XtlMhEMNdi822vi0MhY1","https://open.spotify.com/artist/24XtlMhEMNdi822vi0MhY1",NA,771149,"Pop",640
"c(""art pop"", ""dance pop"", ""electropop"", ""pop"")","https://api.spotify.com/v1/artists/2KEqzdPS7M5YwGmiuPTdr5","2KEqzdPS7M5YwGmiuPTdr5",640,"https://i.scdn.co/image/ab6761610000e5ebd6442ba68c144b0c84b207a4",640,"Rina Sawayama",67,"artist","spotify:artist:2KEqzdPS7M5YwGmiuPTdr5","https://open.spotify.com/artist/2KEqzdPS7M5YwGmiuPTdr5",NA,860423,"Pop",640
"c(""hollywood"", ""pop"", ""show tunes"")","https://api.spotify.com/v1/artists/6qGkLCMQkNGOJ079iEcC5k","6qGkLCMQkNGOJ079iEcC5k",640,"https://i.scdn.co/image/ab6761610000e5eb7316f8a5d9f35c14ea08d256",640,"Ben Platt",66,"artist","spotify:artist:6qGkLCMQkNGOJ079iEcC5k","https://open.spotify.com/artist/6qGkLCMQkNGOJ079iEcC5k",NA,461041,"Pop",640
"c(""baroque pop"", ""indie rock"", ""modern rock"", ""rock"")","https://api.spotify.com/v1/artists/5BvJzeQpmsdsFp4HGUYUEx","5BvJzeQpmsdsFp4HGUYUEx",640,"https://i.scdn.co/image/ab6761610000e5eb44829ac83c4538a8cf7e9f40",640,"Vampire Weekend",66,"artist","spotify:artist:5BvJzeQpmsdsFp4HGUYUEx","https://open.spotify.com/artist/5BvJzeQpmsdsFp4HGUYUEx",NA,1833698,"Pop",640
"c(""dance pop"", ""girl group"", ""pop"", ""post-teen pop"", ""talent show"")","https://api.spotify.com/v1/artists/1l8Fu6IkuTP0U5QetQJ5Xt","1l8Fu6IkuTP0U5QetQJ5Xt",640,"https://i.scdn.co/image/ab6761610000e5eb5acb3cb0a8b87d3952738b97",640,"Fifth Harmony",70,"artist","spotify:artist:1l8Fu6IkuTP0U5QetQJ5Xt","https://open.spotify.com/artist/1l8Fu6IkuTP0U5QetQJ5Xt",NA,15231457,"Pop",640
"pop soul","https://api.spotify.com/v1/artists/1ooV8YZC1KbpEcrmI8WH0F","1ooV8YZC1KbpEcrmI8WH0F",640,"https://i.scdn.co/image/ab6761610000e5ebc7c93edb239b99c22a84bdd9",640,"Yebba",67,"artist","spotify:artist:1ooV8YZC1KbpEcrmI8WH0F","https://open.spotify.com/artist/1ooV8YZC1KbpEcrmI8WH0F",NA,339966,"Pop",640
"c(""alternative rock"", ""neo mellow"", ""pop rock"", ""post-grunge"", ""rock"")","https://api.spotify.com/v1/artists/6TcnmlCSxihzWOQJ8k0rNS","6TcnmlCSxihzWOQJ8k0rNS",640,"https://i.scdn.co/image/ab6761610000e5eb6b1e8135b0741308a3f38ded",640,"Third Eye Blind",64,"artist","spotify:artist:6TcnmlCSxihzWOQJ8k0rNS","https://open.spotify.com/artist/6TcnmlCSxihzWOQJ8k0rNS",NA,1404768,"Pop",640
"c(""latin alternative"", ""mexican pop"", ""rock en espanol"", ""veracruz indie"")","https://api.spotify.com/v1/artists/1hcdI2N1023RvSwLzTtdsp","1hcdI2N1023RvSwLzTtdsp",640,"https://i.scdn.co/image/ab6761610000e5ebc3c42a12891de47e2a39a95a",640,"Natalia Lafourcade",75,"artist","spotify:artist:1hcdI2N1023RvSwLzTtdsp","https://open.spotify.com/artist/1hcdI2N1023RvSwLzTtdsp",NA,3719850,"Pop",640
"c(""atl hip hop"", ""crunk"", ""dance pop"", ""dirty south rap"", ""gangster rap"", ""hip hop"", ""hip pop"", ""old school atlanta hip hop"", ""pop rap"", ""rap"", ""southern hip hop"", ""trap"")","https://api.spotify.com/v1/artists/44PA0rCQXikgOWbfY7Fq7m","44PA0rCQXikgOWbfY7Fq7m",480,"https://i.scdn.co/image/8a522c7faa13cf4321ca6bea075fd97f75f40cfe",480,"Ying Yang Twins",64,"artist","spotify:artist:44PA0rCQXikgOWbfY7Fq7m","https://open.spotify.com/artist/44PA0rCQXikgOWbfY7Fq7m",NA,973754,"Pop",480
"c(""dance pop"", ""indietronica"", ""new rave"")","https://api.spotify.com/v1/artists/0QJIPDAEDILuo8AIq3pMuU","0QJIPDAEDILuo8AIq3pMuU",640,"https://i.scdn.co/image/ab6761610000e5ebd75b03e7f83d62dcd55617ca",640,"M.I.A.",68,"artist","spotify:artist:0QJIPDAEDILuo8AIq3pMuU","https://open.spotify.com/artist/0QJIPDAEDILuo8AIq3pMuU",NA,1189850,"Pop",640
"c(""british soul"", ""dance pop"", ""europop"", ""pop"", ""post-teen pop"", ""talent show"", ""urban contemporary"")","https://api.spotify.com/v1/artists/5lKZWd6HiSCLfnDGrq9RAm","5lKZWd6HiSCLfnDGrq9RAm",640,"https://i.scdn.co/image/ab6761610000e5ebe9cf3862b8027eb5b9f6b831",640,"Leona Lewis",71,"artist","spotify:artist:5lKZWd6HiSCLfnDGrq9RAm","https://open.spotify.com/artist/5lKZWd6HiSCLfnDGrq9RAm",NA,3445764,"Pop",640
"c(""bubblegum pop"", ""classic rock"", ""folk rock"", ""mellow gold"", ""psychedelic rock"", ""rock"", ""sunshine pop"")","https://api.spotify.com/v1/artists/1bs7HoMkSyQwcobCpE9KpN","1bs7HoMkSyQwcobCpE9KpN",640,"https://i.scdn.co/image/ab6761610000e5eb4626b4e3185058d73c9ec7a7",640,"The Mamas & The Papas",69,"artist","spotify:artist:1bs7HoMkSyQwcobCpE9KpN","https://open.spotify.com/artist/1bs7HoMkSyQwcobCpE9KpN",NA,1460057,"Pop",640
"c(""candy pop"", ""new wave"", ""new wave pop"", ""permanent wave"", ""power pop"", ""rock"")","https://api.spotify.com/v1/artists/4tpUmLEVLCGFr93o8hFFIB","4tpUmLEVLCGFr93o8hFFIB",640,"https://i.scdn.co/image/ab6761610000e5eb67dc4da82c968767d994f3c3",640,"Blondie",70,"artist","spotify:artist:4tpUmLEVLCGFr93o8hFFIB","https://open.spotify.com/artist/4tpUmLEVLCGFr93o8hFFIB",NA,1206754,"Pop",640
"c(""dance pop"", ""edm"", ""pop"", ""pop dance"", ""scandipop"", ""tropical house"")","https://api.spotify.com/v1/artists/5H6xmHXjsq98NLbEjuE29f","5H6xmHXjsq98NLbEjuE29f",640,"https://i.scdn.co/image/ab6761610000e5eb81ae491ca457af116f7252f1",640,"NEIKED",67,"artist","spotify:artist:5H6xmHXjsq98NLbEjuE29f","https://open.spotify.com/artist/5H6xmHXjsq98NLbEjuE29f",NA,143951,"Pop",640
"c(""dance pop"", ""pop"", ""pop dance"", ""talent show"", ""tropical house"", ""uk pop"")","https://api.spotify.com/v1/artists/7nDsS0l5ZAzMedVRKPP8F1","7nDsS0l5ZAzMedVRKPP8F1",640,"https://i.scdn.co/image/ab6761610000e5eb6c6702fe8d62862e6f8bc373",640,"Ella Henderson",75,"artist","spotify:artist:7nDsS0l5ZAzMedVRKPP8F1","https://open.spotify.com/artist/7nDsS0l5ZAzMedVRKPP8F1",NA,1492672,"Pop",640
"c(""art pop"", ""chamber pop"", ""dark pop"", ""indie pop"", ""lilith"", ""permanent wave"", ""piano rock"", ""singer-songwriter"")","https://api.spotify.com/v1/artists/3g2kUQ6tHLLbmkV7T4GPtL","3g2kUQ6tHLLbmkV7T4GPtL",640,"https://i.scdn.co/image/ab6761610000e5ebf178cbda9bd9a389581ff021",640,"Fiona Apple",64,"artist","spotify:artist:3g2kUQ6tHLLbmkV7T4GPtL","https://open.spotify.com/artist/3g2kUQ6tHLLbmkV7T4GPtL",NA,1112981,"Pop",640
"chill pop","https://api.spotify.com/v1/artists/1zkKkDDra0jlsiJYz57P3P","1zkKkDDra0jlsiJYz57P3P",640,"https://i.scdn.co/image/ab6761610000e5ebfdf6c339bd53362034c84a89",640,"Mustafa",65,"artist","spotify:artist:1zkKkDDra0jlsiJYz57P3P","https://open.spotify.com/artist/1zkKkDDra0jlsiJYz57P3P",NA,60115,"Pop",640
"social media pop","https://api.spotify.com/v1/artists/5yw4tA8D5uG7tT3NaDvq10","5yw4tA8D5uG7tT3NaDvq10",640,"https://i.scdn.co/image/ab6761610000e5ebfec47253dbf18efd8b80c5d8",640,"Stellar",68,"artist","spotify:artist:5yw4tA8D5uG7tT3NaDvq10","https://open.spotify.com/artist/5yw4tA8D5uG7tT3NaDvq10",NA,388198,"Pop",640
"c(""beatlesque"", ""britpop"", ""madchester"", ""permanent wave"", ""pop rock"", ""rock"")","https://api.spotify.com/v1/artists/2DaxqgrOhkeH0fpeiQq2f4","2DaxqgrOhkeH0fpeiQq2f4",640,"https://i.scdn.co/image/ab6761610000e5ebdead744163b14dc0ea8ad01f",640,"Oasis",77,"artist","spotify:artist:2DaxqgrOhkeH0fpeiQq2f4","https://open.spotify.com/artist/2DaxqgrOhkeH0fpeiQq2f4",NA,8176439,"Pop",640
"c(""latin arena pop"", ""post-teen pop"")","https://api.spotify.com/v1/artists/6kaefrHSdAvxhhCVDFTCEL","6kaefrHSdAvxhhCVDFTCEL",640,"https://i.scdn.co/image/ab6761610000e5eb4b4bf32eabfc7bcb1230a265",640,"Dulce María",74,"artist","spotify:artist:6kaefrHSdAvxhhCVDFTCEL","https://open.spotify.com/artist/6kaefrHSdAvxhhCVDFTCEL",NA,686090,"Pop",640
"pop","https://api.spotify.com/v1/artists/0hDjKSKjl1DC7ovYTDJHe8","0hDjKSKjl1DC7ovYTDJHe8",640,"https://i.scdn.co/image/ab6761610000e5eb99b289d75561e827d01e1be9",640,"Bruno Major",69,"artist","spotify:artist:0hDjKSKjl1DC7ovYTDJHe8","https://open.spotify.com/artist/0hDjKSKjl1DC7ovYTDJHe8",NA,1042817,"Pop",640
"c(""alternative metal"", ""alternative rock"", ""grunge"", ""hard rock"", ""nu metal"", ""pop rock"", ""post-grunge"", ""rock"")","https://api.spotify.com/v1/artists/2UazAtjfzqBF0Nho2awK4z","2UazAtjfzqBF0Nho2awK4z",640,"https://i.scdn.co/image/ab6761610000e5eb4bb64f87db255d76538b905f",640,"Stone Temple Pilots",67,"artist","spotify:artist:2UazAtjfzqBF0Nho2awK4z","https://open.spotify.com/artist/2UazAtjfzqBF0Nho2awK4z",NA,3087297,"Pop",640
"c(""adult standards"", ""operatic pop"")","https://api.spotify.com/v1/artists/6cXMpsP9x0SH4kFfMyVezF","6cXMpsP9x0SH4kFfMyVezF",640,"https://i.scdn.co/image/ab6761610000e5ebe092736f3d1d2e5ab393c6c7",640,"Josh Groban",65,"artist","spotify:artist:6cXMpsP9x0SH4kFfMyVezF","https://open.spotify.com/artist/6cXMpsP9x0SH4kFfMyVezF",NA,841519,"Pop",640
"c(""cantautor"", ""latin arena pop"", ""latin pop"", ""mexican pop"", ""rock en espanol"", ""spanish pop"")","https://api.spotify.com/v1/artists/5sUrlPAHlS9NEirDB8SEbF","5sUrlPAHlS9NEirDB8SEbF",640,"https://i.scdn.co/image/ab6761610000e5eb45b242f20217176f7e83857b",640,"Alejandro Sanz",77,"artist","spotify:artist:5sUrlPAHlS9NEirDB8SEbF","https://open.spotify.com/artist/5sUrlPAHlS9NEirDB8SEbF",NA,6876001,"Pop",640
"c(""irish pop"", ""pop"", ""pop rock"")","https://api.spotify.com/v1/artists/4BxCuXFJrSWGi1KHcVqaU4","4BxCuXFJrSWGi1KHcVqaU4",640,"https://i.scdn.co/image/ab6761610000e5eb0b99560e4162fe239ac6d3ba",640,"Kodaline",71,"artist","spotify:artist:4BxCuXFJrSWGi1KHcVqaU4","https://open.spotify.com/artist/4BxCuXFJrSWGi1KHcVqaU4",NA,2779400,"Pop",640
"c(""art pop"", ""brooklyn indie"", ""indie pop"", ""indie rock"", ""small room"")","https://api.spotify.com/v1/artists/5QdyldG4Fl4TPiOIeMNpBZ","5QdyldG4Fl4TPiOIeMNpBZ",640,"https://i.scdn.co/image/ab6761610000e5eb1ecc55cb453871a124d224ef",640,"Big Thief",65,"artist","spotify:artist:5QdyldG4Fl4TPiOIeMNpBZ","https://open.spotify.com/artist/5QdyldG4Fl4TPiOIeMNpBZ",NA,506944,"Pop",640
"c(""dance pop"", ""hollywood"", ""post-teen pop"")","https://api.spotify.com/v1/artists/2LJxr7Pt3JnP60eLxwbDOu","2LJxr7Pt3JnP60eLxwbDOu",640,"https://i.scdn.co/image/ab6761610000e5eb65c99d6d784dc2cabd2a5492",640,"Mandy Moore",65,"artist","spotify:artist:2LJxr7Pt3JnP60eLxwbDOu","https://open.spotify.com/artist/2LJxr7Pt3JnP60eLxwbDOu",NA,672296,"Pop",640
"c(""atl hip hop"", ""atl trap"", ""pop rap"", ""rap"", ""southern hip hop"", ""trap"")","https://api.spotify.com/v1/artists/5lHRUCqkQZCIWeX7xG4sYT","5lHRUCqkQZCIWeX7xG4sYT",640,"https://i.scdn.co/image/ab6761610000e5ebf4b802f5eb81d33fd2db292f",640,"Rich Homie Quan",65,"artist","spotify:artist:5lHRUCqkQZCIWeX7xG4sYT","https://open.spotify.com/artist/5lHRUCqkQZCIWeX7xG4sYT",NA,2699193,"Pop",640
"c(""asian american hip hop"", ""pop"")","https://api.spotify.com/v1/artists/1AhjOkOLkbHUfcHDSErXQs","1AhjOkOLkbHUfcHDSErXQs",640,"https://i.scdn.co/image/ab6761610000e5eb2f8dfdfeb85c3fc2d11b2ae2",640,"88rising",70,"artist","spotify:artist:1AhjOkOLkbHUfcHDSErXQs","https://open.spotify.com/artist/1AhjOkOLkbHUfcHDSErXQs",NA,875776,"Pop",640
"c(""contemporary country"", ""country"", ""country pop"")","https://api.spotify.com/v1/artists/2qwXeRk8VBAegbUnf3xdyi","2qwXeRk8VBAegbUnf3xdyi",640,"https://i.scdn.co/image/ab6761610000e5eb5894fec4279169ab8871e7f2",640,"Ashley Cooke",62,"artist","spotify:artist:2qwXeRk8VBAegbUnf3xdyi","https://open.spotify.com/artist/2qwXeRk8VBAegbUnf3xdyi",NA,61826,"Pop",640
"c(""canadian pop"", ""canadian singer-songwriter"", ""classic canadian rock"", ""heartland rock"", ""mellow gold"", ""soft rock"")","https://api.spotify.com/v1/artists/3Z02hBLubJxuFJfhacLSDc","3Z02hBLubJxuFJfhacLSDc",640,"https://i.scdn.co/image/ab6761610000e5eb8009ff2c16ef26e06e4d6623",640,"Bryan Adams",76,"artist","spotify:artist:3Z02hBLubJxuFJfhacLSDc","https://open.spotify.com/artist/3Z02hBLubJxuFJfhacLSDc",NA,2935872,"Pop",640
"c(""cali rap"", ""gangster rap"", ""golden age hip hop"", ""hip hop"", ""hyphy"", ""oakland hip hop"", ""pop rap"", ""rap"", ""southern hip hop"", ""west coast rap"")","https://api.spotify.com/v1/artists/4sb7rZNN93BSS6Gqgepo4v","4sb7rZNN93BSS6Gqgepo4v",640,"https://i.scdn.co/image/ab6761610000e5ebe1000f5b1cde8889cf4dc44b",640,"Too $hort",67,"artist","spotify:artist:4sb7rZNN93BSS6Gqgepo4v","https://open.spotify.com/artist/4sb7rZNN93BSS6Gqgepo4v",NA,1349802,"Pop",640
"c(""brostep"", ""dance pop"", ""edm"", ""electro house"", ""electronic trap"", ""electropop"", ""moombahton"", ""pop dance"", ""slap house"", ""tropical house"")","https://api.spotify.com/v1/artists/5R3Hr2cnCCjt220Jmt2xLf","5R3Hr2cnCCjt220Jmt2xLf",640,"https://i.scdn.co/image/ab6761610000e5eb40abe2711c71c9927b5513be",640,"Dillon Francis",67,"artist","spotify:artist:5R3Hr2cnCCjt220Jmt2xLf","https://open.spotify.com/artist/5R3Hr2cnCCjt220Jmt2xLf",NA,1115309,"Pop",640
"c(""pop r&b"", ""r&b"")","https://api.spotify.com/v1/artists/0jUQSUOcM7lxVn5eVGTkzQ","0jUQSUOcM7lxVn5eVGTkzQ",640,"https://i.scdn.co/image/ab6761610000e5eb1ff17bdedfd3e0990ede837f",640,"Justine Skye",71,"artist","spotify:artist:0jUQSUOcM7lxVn5eVGTkzQ","https://open.spotify.com/artist/0jUQSUOcM7lxVn5eVGTkzQ",NA,692434,"Pop",640
"c(""piano rock"", ""viral pop"")","https://api.spotify.com/v1/artists/4utLUGcTvOJFr6aqIJtYWV","4utLUGcTvOJFr6aqIJtYWV",640,"https://i.scdn.co/image/ab6761610000e5eb700bfb5751229619f9692a14",640,"Skylar Grey",69,"artist","spotify:artist:4utLUGcTvOJFr6aqIJtYWV","https://open.spotify.com/artist/4utLUGcTvOJFr6aqIJtYWV",NA,557136,"Pop",640
"c(""dance pop"", ""edm"", ""pop"", ""post-teen pop"")","https://api.spotify.com/v1/artists/4Rxn7Im3LGfyRkY2FlHhWi","4Rxn7Im3LGfyRkY2FlHhWi",640,"https://i.scdn.co/image/ab6761610000e5eb225866e7b8ec2b75733d5a27",640,"Nick Jonas",65,"artist","spotify:artist:4Rxn7Im3LGfyRkY2FlHhWi","https://open.spotify.com/artist/4Rxn7Im3LGfyRkY2FlHhWi",NA,8668626,"Pop",640
"c(""ccm"", ""christian alternative rock"", ""christian indie"", ""christian music"", ""folk-pop"", ""indiecoustica"", ""neo mellow"", ""worship"")","https://api.spotify.com/v1/artists/610EjgFatGvVPtib97jQ8G","610EjgFatGvVPtib97jQ8G",640,"https://i.scdn.co/image/ab6761610000e5eb3f36dbd1d7a7228f210e7de9",640,"NEEDTOBREATHE",64,"artist","spotify:artist:610EjgFatGvVPtib97jQ8G","https://open.spotify.com/artist/610EjgFatGvVPtib97jQ8G",NA,772285,"Pop",640
"c(""belgian edm"", ""edm"", ""electro house"", ""pop"", ""pop dance"", ""tropical house"")","https://api.spotify.com/v1/artists/7f5Zgnp2spUuuzKplmRkt7","7f5Zgnp2spUuuzKplmRkt7",640,"https://i.scdn.co/image/ab6761610000e5ebee4036f9f7dc31f00c28e361",640,"Lost Frequencies",78,"artist","spotify:artist:7f5Zgnp2spUuuzKplmRkt7","https://open.spotify.com/artist/7f5Zgnp2spUuuzKplmRkt7",NA,2561680,"Pop",640
"c(""experimental"", ""experimental pop"")","https://api.spotify.com/v1/artists/2s4tjL6W3qrblOe0raIzwJ","2s4tjL6W3qrblOe0raIzwJ",640,"https://i.scdn.co/image/ab6761610000e5eb2cfed18861c121d7cfe9ee96",640,"Yoko Ono",70,"artist","spotify:artist:2s4tjL6W3qrblOe0raIzwJ","https://open.spotify.com/artist/2s4tjL6W3qrblOe0raIzwJ",NA,120471,"Pop",640
"c(""k-pop"", ""k-pop girl group"")","https://api.spotify.com/v1/artists/01XYiBYaoMJcNhPokrg0l0","01XYiBYaoMJcNhPokrg0l0",640,"https://i.scdn.co/image/ab6761610000e5eb45b2ff69ae6a3caccb776cfa",640,"STAYC",68,"artist","spotify:artist:01XYiBYaoMJcNhPokrg0l0","https://open.spotify.com/artist/01XYiBYaoMJcNhPokrg0l0",NA,1142389,"Pop",640
"c(""alt z"", ""dance pop"", ""edm"", ""electropop"", ""pop"", ""pop dance"", ""pop edm"", ""post-teen pop"", ""tropical house"")","https://api.spotify.com/v1/artists/5jAMCwdNHWr7JThxtMuEyy","5jAMCwdNHWr7JThxtMuEyy",640,"https://i.scdn.co/image/ab6761610000e5ebfb3987c5a6112665cd9549d8",640,"NOTD",66,"artist","spotify:artist:5jAMCwdNHWr7JThxtMuEyy","https://open.spotify.com/artist/5jAMCwdNHWr7JThxtMuEyy",NA,257263,"Pop",640
"c(""bow pop"", ""pop punk"", ""socal pop punk"")","https://api.spotify.com/v1/artists/3zxKH0qp3nBCuPZCZT5Vaf","3zxKH0qp3nBCuPZCZT5Vaf",640,"https://i.scdn.co/image/ab6761610000e5eb952381a70ceeda02554ad545",640,"Yellowcard",63,"artist","spotify:artist:3zxKH0qp3nBCuPZCZT5Vaf","https://open.spotify.com/artist/3zxKH0qp3nBCuPZCZT5Vaf",NA,1362122,"Pop",640
"c(""dance pop"", ""edm"", ""electro house"", ""house"", ""pop"", ""pop dance"", ""pop rap"", ""tropical house"", ""uk dance"")","https://api.spotify.com/v1/artists/4Q6nIcaBED8qUel8bBx6Cr","4Q6nIcaBED8qUel8bBx6Cr",640,"https://i.scdn.co/image/ab6761610000e5eb866f2a7fc5dffca7c22e5b7b",640,"Jax Jones",74,"artist","spotify:artist:4Q6nIcaBED8qUel8bBx6Cr","https://open.spotify.com/artist/4Q6nIcaBED8qUel8bBx6Cr",NA,1079271,"Pop",640
"c(""indie poptimism"", ""modern rock"", ""pop rock"")","https://api.spotify.com/v1/artists/0MlOPi3zIDMVrfA9R04Fe3","0MlOPi3zIDMVrfA9R04Fe3",640,"https://i.scdn.co/image/ab6761610000e5eb5e28b1947246a1928d9086f0",640,"American Authors",67,"artist","spotify:artist:0MlOPi3zIDMVrfA9R04Fe3","https://open.spotify.com/artist/0MlOPi3zIDMVrfA9R04Fe3",NA,1452178,"Pop",640
"c(""alt z"", ""dark pop"", ""pop"", ""pop punk"", ""post-teen pop"")","https://api.spotify.com/v1/artists/0uGk2czvcpWQA383Im6ajf","0uGk2czvcpWQA383Im6ajf",640,"https://i.scdn.co/image/ab6761610000e5ebde4251fdca488fa6b3ddf0af",640,"Maggie Lindemann",66,"artist","spotify:artist:0uGk2czvcpWQA383Im6ajf","https://open.spotify.com/artist/0uGk2czvcpWQA383Im6ajf",NA,1893259,"Pop",640
"c(""dance pop"", ""east coast hip hop"", ""gangster rap"", ""hip hop"", ""hip pop"", ""pop rap"", ""r&b"", ""rap"", ""southern hip hop"", ""trap queen"", ""urban contemporary"")","https://api.spotify.com/v1/artists/5tth2a3v0sWwV1C7bApBdX","5tth2a3v0sWwV1C7bApBdX",640,"https://i.scdn.co/image/ab6761610000e5eb44f424402a1933b745019107",640,"Lil' Kim",66,"artist","spotify:artist:5tth2a3v0sWwV1C7bApBdX","https://open.spotify.com/artist/5tth2a3v0sWwV1C7bApBdX",NA,1528156,"Pop",640
"c(""k-pop"", ""k-pop boy group"")","https://api.spotify.com/v1/artists/3cjEqqelV9zb4BYE3qDQ4O","3cjEqqelV9zb4BYE3qDQ4O",640,"https://i.scdn.co/image/ab6761610000e5eb465b1b62cf6eca8f851aaabc",640,"EXO",71,"artist","spotify:artist:3cjEqqelV9zb4BYE3qDQ4O","https://open.spotify.com/artist/3cjEqqelV9zb4BYE3qDQ4O",NA,9360432,"Pop",640
"c(""dance pop"", ""electropowerpop"", ""modern rock"", ""pop"", ""pop punk"", ""pop rap"", ""post-teen pop"")","https://api.spotify.com/v1/artists/0FWzNDaEu9jdgcYTbcOa4F","0FWzNDaEu9jdgcYTbcOa4F",640,"https://i.scdn.co/image/ab6761610000e5eb88c0f267b7c826cce063ff95",640,"3OH!3",63,"artist","spotify:artist:0FWzNDaEu9jdgcYTbcOa4F","https://open.spotify.com/artist/0FWzNDaEu9jdgcYTbcOa4F",NA,907883,"Pop",640
"c(""canadian pop"", ""canadian singer-songwriter"", ""pop rock"", ""singer-songwriter"")","https://api.spotify.com/v1/artists/6ogn9necmbUdCppmNnGOdi","6ogn9necmbUdCppmNnGOdi",1000,"https://i.scdn.co/image/ab6772690000c46c44408083dac26a782655baf3",1000,"Alanis Morissette",68,"artist","spotify:artist:6ogn9necmbUdCppmNnGOdi","https://open.spotify.com/artist/6ogn9necmbUdCppmNnGOdi",NA,2419863,"Pop",1000
"c(""pop r&b"", ""pop rap"", ""r&b"", ""trap"", ""urban contemporary"")","https://api.spotify.com/v1/artists/19Fi1Rj7kk8kyiwxpXy3yM","19Fi1Rj7kk8kyiwxpXy3yM",640,"https://i.scdn.co/image/ab6761610000e5eb45ffc8f55fc50b8888e97f98",640,"August Alsina",63,"artist","spotify:artist:19Fi1Rj7kk8kyiwxpXy3yM","https://open.spotify.com/artist/19Fi1Rj7kk8kyiwxpXy3yM",NA,2454906,"Pop",640
"c(""latin alternative"", ""latin pop"", ""latin rock"", ""rock en espanol"")","https://api.spotify.com/v1/artists/2QWIScpFDNxmS6ZEMIUvgm","2QWIScpFDNxmS6ZEMIUvgm",640,"https://i.scdn.co/image/ab6761610000e5ebbc5aa2e1c5632844b4dd518d",640,"Julieta Venegas",76,"artist","spotify:artist:2QWIScpFDNxmS6ZEMIUvgm","https://open.spotify.com/artist/2QWIScpFDNxmS6ZEMIUvgm",NA,1854621,"Pop",640
"c(""pop r&b"", ""r&b"", ""rap"", ""urban contemporary"", ""viral rap"")","https://api.spotify.com/v1/artists/3nViOFa3kZW8OMSNOzwr98","3nViOFa3kZW8OMSNOzwr98",640,"https://i.scdn.co/image/ab6761610000e5eb20fa9258e6e175839bff2caf",640,"Queen Naija",64,"artist","spotify:artist:3nViOFa3kZW8OMSNOzwr98","https://open.spotify.com/artist/3nViOFa3kZW8OMSNOzwr98",NA,2594818,"Pop",640
"pop","https://api.spotify.com/v1/artists/2WX2uTcsvV5OnS0inACecP","2WX2uTcsvV5OnS0inACecP",640,"https://i.scdn.co/image/ab6761610000e5ebba2945304f98466b7d67f261",640,"Birdy",72,"artist","spotify:artist:2WX2uTcsvV5OnS0inACecP","https://open.spotify.com/artist/2WX2uTcsvV5OnS0inACecP",NA,3642056,"Pop",640
"c(""indie r&b"", ""pop"", ""pop r&b"", ""r&b"", ""rap"", ""urban contemporary"")","https://api.spotify.com/v1/artists/7tjVFCxJdwT4NdrTmjyjQ6","7tjVFCxJdwT4NdrTmjyjQ6",640,"https://i.scdn.co/image/ab6761610000e5ebcf6fe31cd504d31909f25c64",640,"Muni Long",65,"artist","spotify:artist:7tjVFCxJdwT4NdrTmjyjQ6","https://open.spotify.com/artist/7tjVFCxJdwT4NdrTmjyjQ6",NA,210135,"Pop",640
"c(""folk-pop"", ""indie pop"", ""indiecoustica"", ""san marcos tx indie"", ""shimmer pop"", ""stomp and holler"")","https://api.spotify.com/v1/artists/3Fe3pszR2t4TOBVz41B1WR","3Fe3pszR2t4TOBVz41B1WR",640,"https://i.scdn.co/image/ab6761610000e5ebf95c1ca17763a05799b0f9dd",640,"The Oh Hellos",63,"artist","spotify:artist:3Fe3pszR2t4TOBVz41B1WR","https://open.spotify.com/artist/3Fe3pszR2t4TOBVz41B1WR",NA,371718,"Pop",640
"c(""dance pop"", ""gangster rap"", ""hip hop"", ""hip pop"", ""philly rap"", ""pop rap"", ""r&b"", ""rap"", ""urban contemporary"")","https://api.spotify.com/v1/artists/4d3yvTptO48nOYTPBcPFZC","4d3yvTptO48nOYTPBcPFZC",640,"https://i.scdn.co/image/ab6761610000e5eb62126e55ddfe25a907535f3c",640,"Eve",68,"artist","spotify:artist:4d3yvTptO48nOYTPBcPFZC","https://open.spotify.com/artist/4d3yvTptO48nOYTPBcPFZC",NA,1180597,"Pop",640
